"","odl_od_timessquare","count"
"1",0.947216743869403,14720
"2",2.6358579167636,12476
"3",2.35242168298803,11737
"4",5.05535909600203,11488
"5",1.48161821942457,11144
"6",1.11941086480817,11010
"7",1.98393472902406,10771
"8",1.28370161126109,10353
"9",3.31882754587428,9765
"10",2.24187606769091,9658
"11",1.93929535806206,9396
"12",0.998227300596679,9255
"13",0.970431645904033,9101
"14",5.75041925486636,8999
"15",1.23101491745318,8861
"16",3.11591061283985,8530
"17",1.70219490073179,8459
"18",0.409653129182537,8343
"19",3.3642803050304,8190
"20",1.17939517599852,8182
"21",1.09934329499329,8019
"22",4.10157895547746,7939
"23",2.30244150456156,7917
"24",1.32847165423366,7909
"25",2.87798615089451,7863
"26",0.607670834483928,7778
"27",0.9478318920252,7697
"28",3.16944927799247,7615
"29",1.88728587785143,7590
"30",1.40758631394517,7503
"31",2.00900489565512,7449
"32",3.99538585557857,7384
"33",2.16179549959398,7376
"34",2.8061212615633,7362
"35",5.40548357693338,7362
"36",3.18874440992425,7278
"37",3.45969864751658,7118
"38",4.43392475892503,7045
"39",1.85749676969805,6895
"40",4.68183190364204,6837
"41",0.615199647205889,6829
"42",2.13525180478919,6828
"43",0.322819094477445,6812
"44",1.14443273559194,6763
"45",3.41151185948992,6727
"46",3.52879281974578,6723
"47",1.72272974708215,6652
"48",0.317485845276953,6545
"49",0.709883164242354,6511
"50",2.28595585959472,6447
"51",3.99901212875007,6423
"52",6.37204590322048,6375
"53",1.64074683003592,6364
"54",3.72606475000761,6350
"55",1.66579574539852,6318
"56",5.27263945200224,6266
"57",2.43746599690078,6246
"58",0.639794930132649,6245
"59",1.43720404414924,6241
"60",3.55826056313748,6178
"61",2.62867355829723,6173
"62",2.36823757540647,6143
"63",3.03357943640683,6117
"64",1.6306624025448,6067
"65",2.87058753681179,5902
"66",1.39371772742557,5891
"67",1.83858963181166,5859
"68",1.84222513012062,5857
"69",4.86608890525473,5843
"70",3.83933824540667,5835
"71",0.79836603816185,5821
"72",2.47040240658148,5785
"73",1.53139994332767,5762
"74",3.7683682256489,5752
"75",3.35068577528123,5734
"76",1.12149813368722,5733
"77",1.94783433918509,5723
"78",0.537227621440001,5686
"79",3.41421061044007,5661
"80",1.81900920484989,5629
"81",3.15855021511186,5607
"82",1.88384632277645,5596
"83",2.63732720423807,5590
"84",2.54558204212753,5585
"85",6.29965140101143,5567
"86",1.52249847955499,5551
"87",3.55468773380296,5515
"88",2.54190249394178,5512
"89",2.60541001759268,5502
