"","odl_od_timessquare","count"
"1",0.947216743869403,13625
"2",1.98393472902406,10714
"3",2.35242168298803,10411
"4",1.11941086480817,10141
"5",1.93929535806206,10009
"6",2.6358579167636,9450
"7",1.28370161126109,9248
"8",5.05535909600203,8996
"9",2.24187606769091,8609
"10",3.31882754587428,8565
"11",0.998227300596679,8518
"12",1.48161821942457,8221
"13",2.30244150456156,8200
"14",3.11591061283985,8180
"15",3.3642803050304,7798
"16",1.70219490073179,7696
"17",0.607670834483928,7467
"18",1.02173215634249,7421
"19",0.409653129182537,7358
"20",4.10157895547746,7347
"21",1.23101491745318,7333
"22",0.9478318920252,7299
"23",5.75041925486636,7244
"24",2.87798615089451,7213
"25",1.17939517599852,7083
"26",1.09934329499329,7012
"27",1.88728587785143,6904
"28",3.45969864751658,6904
"29",0.322819094477445,6892
"30",3.18874440992425,6862
"31",0.87043359972016,6847
"32",0.970431645904033,6833
"33",4.43392475892503,6824
"34",3.16944927799247,6709
"35",3.41151185948992,6655
"36",1.80488711682596,6424
"37",0.317485845276953,6330
"38",1.66579574539852,6267
"39",1.9523042160167,6211
"40",2.16179549959398,6147
"41",2.62867355829723,6114
"42",1.40758631394517,6051
"43",5.40548357693338,6014
"44",2.13525180478919,5981
"45",3.52879281974578,5965
"46",0.639794930132649,5919
"47",3.03357943640683,5894
"48",3.72606475000761,5802
"49",2.8061212615633,5774
"50",1.32847165423366,5750
"51",1.43720404414924,5749
"52",1.88384632277645,5746
"53",1.53139994332767,5734
"54",0.615199647205889,5726
"55",1.84222513012062,5708
"56",1.39371772742557,5707
"57",3.99901212875007,5685
"58",3.41421061044007,5681
"59",2.61391534759523,5678
"60",2.36823757540647,5631
"61",3.55826056313748,5629
"62",1.6306624025448,5596
"63",3.99538585557857,5595
"64",2.14868531333309,5548
"65",2.43746599690078,5546
"66",3.83933824540667,5527
"67",1.64074683003592,5518
"68",0.958917513873582,5499
"69",1.81900920484989,5481
"70",2.46517917759329,5392
"71",2.19562476996449,5391
"72",2.63732720423807,5333
"73",3.35068577528123,5332
"74",5.27263945200224,5316
"75",2.28595585959472,5304
"76",0.537227621440001,5303
"77",2.47040240658148,5247
"78",0.79836603816185,5243
"79",2.54190249394178,5240
"80",2.87058753681179,5206
"81",2.41233569803807,5184
"82",3.28351949818098,5181
"83",1.06479293510751,5150
"84",4.68183190364204,5141
"85",2.00900489565512,5140
"86",3.3661326984059,5124
"87",1.83858963181166,5113
"88",1.4235641356344,5099
"89",3.53606214592406,5096
"90",3.15855021511186,5089
"91",1.98786002739836,5068
"92",1.52249847955499,5063
"93",3.25565818189472,5029
"94",1.63434632141471,4997
"95",1.85749676969805,4993
"96",2.60541001759268,4918
"97",2.87845966049332,4904
"98",4.86608890525473,4879
"99",3.55468773380296,4843
"100",3.93995627041564,4841
"101",2.36638806221174,4828
"102",2.71525774066022,4800
"103",3.87452696184797,4743
"104",0.641399008809794,4742
"105",4.37489932892086,4729
"106",3.7683682256489,4664
"107",3.9780973876336,4664
"108",1.287238357274,4645
"109",2.01740551820298,4641
"110",1.14459002968308,4613
"111",4.70745233697642,4609
"112",2.19175144763706,4605
"113",1.56034731812166,4600
"114",3.05413393851692,4592
"115",1.14443273559194,4584
"116",6.37633975492153,4582
"117",6.37204590322048,4570
"118",4.29183433697668,4560
"119",2.44570255300725,4540
"120",3.28971587993742,4523
"121",0.360760919206471,4495
"122",4.21083204175909,4484
"123",0.517642011026198,4482
"124",2.39160200957135,4482
"125",0.292952720643287,4470
"126",3.0538796818471,4462
"127",1.12149813368722,4437
"128",3.90796192217925,4398
"129",0.454842788324489,4381
"130",3.68269586156697,4365
"131",2.80911577436175,4354
"132",4.68457280748797,4353
"133",3.26595687337435,4304
"134",0.699439819949443,4277
"135",3.72565885541534,4272
"136",4.06982455289788,4242
"137",4.73735182669297,4235
"138",1.94783433918509,4181
"139",4.51325733905719,4180
"140",4.63710023049201,4179
"141",1.72272974708215,4173
"142",5.58266142620545,4161
"143",0.800768486946855,4154
"144",2.7217655926544,4139
