"","odl_od_timessquare","count"
"1",0.947216743869403,14778
"2",1.48161821942457,13512
"3",5.05535909600203,13410
"4",1.98393472902406,12191
"5",1.11941086480817,11973
"6",1.28370161126109,11680
"7",3.31882754587428,11225
"8",0.970431645904033,10834
"9",2.35242168298803,10747
"10",2.6358579167636,10680
"11",5.75041925486636,10149
"12",2.24187606769091,10104
"13",2.16179549959398,9617
"14",3.3642803050304,9526
"15",1.17939517599852,9390
"16",3.11591061283985,8926
"17",2.00900489565512,8905
"18",2.8061212615633,8875
"19",1.09934329499329,8756
"20",3.99538585557857,8656
"21",4.10157895547746,8649
"22",1.32847165423366,8506
"23",1.23101491745318,8432
"24",2.87798615089451,8385
"25",2.61391534759523,8380
"26",1.85749676969805,8362
"27",4.43392475892503,8258
"28",2.54558204212753,8251
"29",3.16944927799247,8190
"30",0.409653129182537,8184
"31",3.18874440992425,8182
"32",0.607670834483928,8160
"33",1.40758631394517,8074
"34",1.80488711682596,8030
"35",1.70219490073179,8021
"36",5.40548357693338,8002
"37",1.88728587785143,7954
"38",6.37204590322048,7805
"39",0.998227300596679,7621
"40",4.68183190364204,7585
"41",3.41151185948992,7555
"42",3.45969864751658,7499
"43",3.72606475000761,7364
"44",3.35068577528123,7289
"45",2.13525180478919,7135
"46",3.52879281974578,7073
"47",0.322819094477445,7042
"48",3.99901212875007,7034
"49",0.9478318920252,7001
"50",2.62867355829723,6973
"51",1.39371772742557,6962
"52",1.6306624025448,6899
"53",0.709883164242354,6884
"54",2.24012439087085,6839
"55",1.94783433918509,6802
"56",3.7683682256489,6750
"57",4.86608890525473,6682
"58",1.12149813368722,6639
"59",1.66579574539852,6638
"60",2.36638806221174,6611
"61",1.83858963181166,6579
"62",1.98786002739836,6573
"63",3.41421061044007,6544
"64",0.317485845276953,6541
"65",1.53139994332767,6476
"66",2.36823757540647,6401
"67",3.83933824540667,6386
"68",5.27263945200224,6358
"69",2.19562476996449,6328
"70",3.03357943640683,6312
"71",2.41233569803807,6279
"72",2.47040240658148,6196
"73",2.71525774066022,6176
"74",4.63710023049201,6175
"75",3.15855021511186,6171
"76",3.93995627041564,6163
"77",6.29965140101143,6156
"78",1.14459002968308,6114
"79",1.4235641356344,6114
"80",0.537227621440001,6094
"81",1.84222513012062,6066
"82",1.52249847955499,6055
"83",0.615199647205889,6047
"84",3.28351949818098,5985
"85",1.88384632277645,5971
"86",2.63732720423807,5954
"87",1.56034731812166,5929
"88",2.46517917759329,5907
"89",3.53606214592406,5889
"90",1.81900920484989,5865
"91",2.28595585959472,5863
"92",2.43746599690078,5857
"93",1.43720404414924,5846
"94",2.14868531333309,5834
"95",3.55468773380296,5833
"96",2.01740551820298,5827
"97",0.639794930132649,5802
"98",3.90796192217925,5802
"99",3.87452696184797,5751
"100",3.55826056313748,5749
"101",4.37489932892086,5723
"102",5.19277575353609,5715
"103",4.21083204175909,5704
"104",4.29183433697668,5696
"105",3.9780973876336,5665
"106",4.70745233697642,5661
"107",0.641399008809794,5657
"108",1.72272974708215,5632
"109",5.67340737504539,5617
"110",0.658354353845619,5540
"111",3.72565885541534,5498
"112",1.64074683003592,5470
"113",2.87845966049332,5466
"114",4.73735182669297,5460
"115",3.68269586156697,5442
"116",3.98870717610091,5438
"117",1.63434632141471,5421
"118",2.54190249394178,5418
"119",2.19175144763706,5415
"120",2.49774253130933,5393
"121",0.79836603816185,5285
"122",0.795440747157676,5277
"123",3.3661326984059,5277
"124",4.06982455289788,5265
"125",4.68457280748797,5250
"126",3.99232102106826,5242
"127",0.454842788324489,5180
"128",2.44570255300725,5157
"129",2.80911577436175,5082
"130",5.04486964986474,5081
"131",0.292952720643287,5073
"132",3.25565818189472,5060
"133",3.08702448934835,5059
"134",1.287238357274,5042
"135",4.51325733905719,5009
"136",2.10771205654203,4991
"137",0.958917513873582,4962
"138",2.7217655926544,4935
"139",0.817211142241422,4916
"140",6.37633975492153,4913
"141",4.52911331557212,4886
"142",1.11242029746394,4873
"143",0.517642011026198,4869
"144",1.25104789979565,4849
"145",6.28363908164413,4848
"146",3.69773019826654,4839
"147",3.05413393851692,4837
"148",6.16993210466407,4829
"149",4.47681257234521,4821
"150",5.58266142620545,4816
"151",1.5811236366857,4778
"152",3.26595687337435,4773
"153",0.861025707546773,4742
"154",2.94342417208141,4712
"155",2.60541001759268,4701
"156",1.5422869066637,4692
"157",2.87058753681179,4692
"158",5.25197523262556,4676
"159",4.27587197739476,4672
"160",2.98690320997279,4643
"161",1.04572525469893,4607
"162",5.27744845904394,4607
"163",4.0946350459343,4588
"164",1.54588050666782,4556
"165",1.51516099061622,4536
"166",1.4913716119253,4522
"167",1.93929535806206,4516
"168",3.09603528935283,4513
