"","odl_od_timessquare","count"
"1",0.947216743869403,14048
"2",5.05535909600203,13539
"3",2.35242168298803,11860
"4",1.98393472902406,11604
"5",1.93929535806206,11385
"6",1.48161821942457,11159
"7",1.17939517599852,10626
"8",2.6358579167636,10330
"9",0.998227300596679,10302
"10",0.409653129182537,10108
"11",5.75041925486636,9858
"12",3.3642803050304,9434
"13",0.970431645904033,9349
"14",3.31882754587428,9346
"15",1.23101491745318,9345
"16",1.28370161126109,9151
"17",1.02173215634249,8952
"18",2.24187606769091,8863
"19",3.11591061283985,8810
"20",1.85749676969805,8705
"21",1.09934329499329,8251
"22",1.70219490073179,8251
"23",5.27263945200224,8250
"24",5.40548357693338,8117
"25",0.9478318920252,8096
"26",3.45969864751658,8095
"27",4.10157895547746,8006
"28",3.18874440992425,7847
"29",0.322819094477445,7784
"30",1.05371270995774,7771
"31",1.39371772742557,7706
"32",2.16179549959398,7701
"33",2.8061212615633,7676
"34",2.19562476996449,7627
"35",2.61391534759523,7559
"36",2.36638806221174,7416
"37",4.43392475892503,7312
"38",1.9523042160167,7229
"39",3.99538585557857,7204
"40",2.00900489565512,7078
"41",1.53139994332767,7044
"42",0.317485845276953,7010
"43",1.06479293510751,6986
"44",1.80488711682596,6950
"45",3.41421061044007,6933
"46",0.994309792939195,6926
"47",2.13525180478919,6810
"48",2.87798615089451,6790
"49",3.72606475000761,6752
"50",1.66579574539852,6743
"51",2.62867355829723,6680
"52",6.37204590322048,6674
"53",0.537227621440001,6648
"54",1.43720404414924,6605
"55",3.83933824540667,6604
"56",1.83858963181166,6603
"57",0.958917513873582,6586
"58",1.64074683003592,6452
"59",0.658354353845619,6397
"60",3.41151185948992,6383
"61",0.517642011026198,6371
"62",2.44570255300725,6366
"63",2.43746599690078,6365
"64",3.93995627041564,6264
"65",3.52879281974578,6234
"66",1.88728587785143,6196
"67",1.96940944884616,6170
"68",3.68269586156697,6131
"69",6.29965140101143,6122
"70",2.36823757540647,6104
"71",6.37633975492153,6053
"72",4.86608890525473,6044
"73",3.7683682256489,6041
"74",1.4235641356344,6014
"75",0.639794930132649,5965
"76",1.32847165423366,5952
"77",1.6306624025448,5913
"78",3.05413393851692,5901
"79",1.52249847955499,5753
"80",3.55468773380296,5750
"81",2.87058753681179,5733
"82",1.81900920484989,5731
"83",2.63732720423807,5725
"84",1.98786002739836,5720
"85",3.28351949818098,5701
"86",3.3661326984059,5699
"87",5.41572809699402,5674
"88",1.67325139979338,5635
"89",3.99901212875007,5618
"90",4.37489932892086,5581
"91",3.35068577528123,5548
"92",4.63710023049201,5537
"93",0.87043359972016,5509
"94",2.46517917759329,5476
"95",3.55826056313748,5456
"96",0.800768486946855,5434
"97",0.88558552328517,5404
"98",4.21083204175909,5382
"99",2.47040240658148,5376
"100",3.99232102106826,5370
"101",2.87845966049332,5341
"102",1.94783433918509,5311
"103",3.18316187875979,5270
"104",1.14459002968308,5230
"105",2.14868531333309,5215
"106",0.641399008809794,5186
"107",3.03357943640683,5170
"108",4.14277202517392,5154
"109",4.29183433697668,5130
"110",2.19175144763706,5129
"111",1.43145882890483,5123
"112",0.454842788324489,5106
"113",3.90796192217925,5104
"114",2.41233569803807,5085
"115",3.15855021511186,5000
"116",4.68183190364204,4991
"117",1.5422869066637,4964
"118",3.26595687337435,4920
"119",3.25565818189472,4910
"120",1.90296809745416,4891
"121",5.58266142620545,4885
"122",2.80911577436175,4881
"123",2.57082778584703,4878
"124",4.73735182669297,4862
"125",0.292952720643287,4861
"126",4.68457280748797,4837
"127",5.27744845904394,4837
"128",0.795440747157676,4821
"129",1.11941086480817,4821
"130",2.71525774066022,4817
"131",2.49774253130933,4813
"132",3.46617830180185,4772
"133",1.56484841510905,4759
"134",1.63434632141471,4748
"135",0.360760919206471,4726
"136",1.40758631394517,4719
"137",5.19277575353609,4712
"138",1.04572525469893,4704
"139",6.1174674646384,4663
"140",0.566384718005825,4654
"141",0.793272765551398,4648
"142",1.5811236366857,4630
"143",1.287238357274,4621
"144",5.67340737504539,4619
"145",2.28269369207727,4610
"146",2.02623746298169,4583
"147",0.817211142241422,4569
"148",1.25104789979565,4559
"149",1.72272974708215,4509
"150",1.11242029746394,4490
"151",0.619300791926113,4489
"152",2.54190249394178,4483
"153",4.27587197739476,4455
"154",3.37095089168514,4449
"155",8.12398207251781,4439
"156",4.47681257234521,4424
"157",3.69773019826654,4365
"158",5.04486964986474,4365
"159",2.10771205654203,4355
"160",0.699439819949443,4349
"161",4.0946350459343,4296
"162",0.290580329764426,4294
"163",3.87452696184797,4265
"164",5.72609402243249,4265
"165",3.95283796841523,4257
"166",2.28595585959472,4238
"167",5.82093934519057,4212
"168",3.08702448934835,4184
"169",3.9780973876336,4167
"170",6.16993210466407,4151
"171",1.06008139872929,4122
"172",3.98870717610091,4085
"173",1.54588050666782,4084
"174",4.93701181182338,4056
"175",3.72565885541534,4048
"176",5.25197523262556,4046
"177",2.54023904312868,4007
"178",7.92314326770962,3985
"179",0.518208155706094,3984
"180",0.885137808451128,3980
"181",2.74302900025641,3975
"182",5.26062190875226,3959
"183",4.51325733905719,3915
"184",4.2718608495329,3913
"185",2.51678157347043,3911
"186",2.94342417208141,3862
"187",6.69320146896337,3838
"188",3.0538796818471,3792
"189",6.16369877003235,3772
"190",6.28363908164413,3755
"191",2.71885191635881,3746
"192",5.30287499670956,3741
"193",2.41237674307895,3697
"194",3.28971587993742,3693
"195",3.97308516701735,3684
"196",5.11524533852904,3670
