"","odl_od_timessquare","count"
"1",0.947216743869403,10096
"2",1.93929535806206,6502
"3",1.98393472902406,6379
"4",2.35242168298803,6371
"5",1.11941086480817,5917
"6",0.998227300596679,5691
"7",2.6358579167636,5559
"8",0.409653129182537,5393
"9",0.607670834483928,4898
"10",2.24187606769091,4843
"11",1.28370161126109,4736
"12",3.11591061283985,4710
"13",3.52879281974578,4646
"14",0.9478318920252,4634
"15",0.970431645904033,4476
"16",1.09934329499329,4468
"17",1.96940944884616,4467
"18",2.16179549959398,4463
"19",3.18874440992425,4447
"20",3.45969864751658,4423
"21",2.54558204212753,4404
"22",1.70219490073179,4316
"23",1.02173215634249,4293
"24",3.3642803050304,4260
"25",2.87798615089451,4244
"26",3.31882754587428,4088
"27",4.43392475892503,4043
"28",1.05371270995774,4000
"29",0.322819094477445,3979
"30",2.61391534759523,3952
"31",4.10157895547746,3907
"32",2.19562476996449,3880
"33",0.615199647205889,3872
"34",5.05535909600203,3755
"35",1.17939517599852,3753
"36",5.27263945200224,3732
"37",0.317485845276953,3690
"38",1.88728587785143,3664
"39",1.39371772742557,3636
"40",2.30244150456156,3617
"41",1.43720404414924,3600
"42",3.83933824540667,3574
"43",0.517642011026198,3573
"44",1.9523042160167,3571
"45",1.66579574539852,3562
"46",3.72606475000761,3510
"47",1.06479293510751,3501
"48",1.74334552055765,3491
"49",3.18316187875979,3486
"50",2.87058753681179,3464
"51",1.53139994332767,3367
"52",0.537227621440001,3329
"53",3.53606214592406,3329
"54",5.75041925486636,3323
"55",2.36823757540647,3317
"56",1.6306624025448,3308
"57",3.3661326984059,3305
"58",2.46517917759329,3299
"59",1.98786002739836,3285
"60",3.41421061044007,3279
"61",2.87845966049332,3271
"62",2.36638806221174,3265
"63",2.00900489565512,3256
"64",3.41151185948992,3238
"65",2.14868531333309,3235
"66",3.03357943640683,3219
"67",1.85749676969805,3218
"68",1.23101491745318,3207
"69",3.05413393851692,3195
"70",1.32847165423366,3188
"71",2.43746599690078,3161
"72",2.63732720423807,3159
"73",0.958917513873582,3153
"74",0.639794930132649,3148
"75",2.47040240658148,3114
"76",4.37489932892086,3111
"77",1.67325139979338,3102
"78",4.86608890525473,3101
"79",2.44570255300725,3077
"80",1.52249847955499,3061
"81",0.292952720643287,3060
"82",1.4235641356344,3049
"83",3.35068577528123,3032
"84",3.28351949818098,3031
"85",5.40548357693338,3031
"86",2.01740551820298,3022
"87",1.48161821942457,2939
"88",4.21083204175909,2918
"89",1.64074683003592,2895
"90",3.99901212875007,2889
"91",2.02623746298169,2885
"92",2.71525774066022,2874
"93",3.55468773380296,2863
"94",4.14277202517392,2855
"95",3.15855021511186,2823
"96",2.61151256297684,2814
"97",2.8061212615633,2796
"98",3.04780910933967,2795
"99",1.51516099061622,2767
"100",1.63434632141471,2757
"101",0.641399008809794,2755
"102",2.58693796211385,2732
"103",0.454842788324489,2722
"104",3.7683682256489,2718
"105",2.13525180478919,2717
"106",0.836720641699838,2687
"107",1.14443273559194,2657
"108",2.80911577436175,2652
"109",3.37095089168514,2652
"110",1.14459002968308,2619
"111",1.81900920484989,2609
"112",0.563997650940809,2606
"113",4.68457280748797,2594
"114",1.5422869066637,2564
"115",3.28971587993742,2564
"116",1.56484841510905,2558
"117",3.93995627041564,2545
"118",3.9780973876336,2529
"119",4.47681257234521,2524
"120",2.41237674307895,2516
"121",5.41572809699402,2511
"122",3.72565885541534,2508
"123",2.30302455147115,2481
"124",3.25565818189472,2475
"125",1.83858963181166,2465
"126",3.99232102106826,2449
"127",1.80488711682596,2440
"128",1.06008139872929,2432
"129",0.795440747157676,2431
"130",3.68269586156697,2421
"131",0.861025707546773,2417
"132",1.90296809745416,2415
"133",0.817211142241422,2412
"134",0.87043359972016,2412
"135",0.699439819949443,2399
"136",4.73735182669297,2391
"137",1.5811236366857,2387
"138",8.12398207251781,2370
"139",1.94783433918509,2357
"140",0.360760919206471,2356
"141",1.04572525469893,2355
"142",1.287238357274,2343
"143",4.87248525646266,2342
"144",0.793272765551398,2340
"145",2.94342417208141,2333
"146",3.69773019826654,2311
"147",2.51678157347043,2296
"148",3.87452696184797,2294
"149",1.72272974708215,2290
"150",3.08702448934835,2285
"151",2.41233569803807,2253
"152",5.04486964986474,2235
"153",2.10771205654203,2231
"154",3.26595687337435,2230
"155",0.290580329764426,2204
"156",5.82093934519057,2198
"157",3.98870717610091,2183
"158",0.518208155706094,2163
"159",2.54190249394178,2162
"160",2.28595585959472,2149
"161",5.19277575353609,2149
"162",1.25104789979565,2127
"163",4.2718608495329,2124
"164",2.18506884817577,2114
"165",3.95283796841523,2107
"166",5.58266142620545,2094
"167",3.46617830180185,2092
"168",0.88558552328517,2073
"169",6.37633975492153,2058
"170",4.96303958688805,2047
"171",3.55826056313748,2039
"172",3.99538585557857,2004
"173",2.7217655926544,1995
"174",1.11242029746394,1991
"175",7.92314326770962,1959
"176",0.658354353845619,1956
"177",0.79836603816185,1943
"178",2.18279920619962,1936
"179",6.37204590322048,1931
"180",6.29965140101143,1926
"181",4.27587197739476,1925
"182",1.4913716119253,1919
"183",4.80829134131331,1915
"184",4.70745233697642,1909
"185",2.57082778584703,1901
"186",5.11524533852904,1901
"187",1.40758631394517,1896
"188",0.994309792939195,1886
